"","AirQualityStationEoICode","DatetimeBegin","DatetimeEnd","AirPollutant","Concentration","UnitOfMeasurement","Validity","Verification"
"1530","ES1926A","2023-05-04 06:00:00 +01:00","2023-05-04 07:00:00 +01:00","PM10",10,"µg/m3",1,3
"1531","ES1926A","2023-05-04 14:00:00 +01:00","2023-05-04 15:00:00 +01:00","PM10",5,"µg/m3",1,3
"1532","ES1926A","2023-05-04 15:00:00 +01:00","2023-05-04 16:00:00 +01:00","PM10",4,"µg/m3",1,3
"1533","ES1926A","2023-05-04 16:00:00 +01:00","2023-05-04 17:00:00 +01:00","PM10",4,"µg/m3",1,3
"1534","ES1926A","2023-05-04 17:00:00 +01:00","2023-05-04 18:00:00 +01:00","PM10",4,"µg/m3",1,3
"1535","ES1926A","2023-05-04 18:00:00 +01:00","2023-05-04 19:00:00 +01:00","PM10",4,"µg/m3",1,3
"1536","ES1926A","2023-05-04 19:00:00 +01:00","2023-05-04 20:00:00 +01:00","PM10",5,"µg/m3",1,3
"1537","ES1926A","2023-05-04 20:00:00 +01:00","2023-05-04 21:00:00 +01:00","PM10",5,"µg/m3",1,3
"1538","ES1926A","2023-05-04 21:00:00 +01:00","2023-05-04 22:00:00 +01:00","PM10",6,"µg/m3",1,3
"1539","ES1926A","2023-05-05 00:00:00 +01:00","2023-05-05 01:00:00 +01:00","PM10",10,"µg/m3",1,3
"1540","ES1926A","2023-05-04 22:00:00 +01:00","2023-05-04 23:00:00 +01:00","PM10",6,"µg/m3",1,3
"1541","ES1926A","2023-05-04 23:00:00 +01:00","2023-05-05 00:00:00 +01:00","PM10",9,"µg/m3",1,3
"1542","ES1926A","2023-05-05 01:00:00 +01:00","2023-05-05 02:00:00 +01:00","PM10",11,"µg/m3",1,3
"1543","ES1926A","2023-05-05 02:00:00 +01:00","2023-05-05 03:00:00 +01:00","PM10",19,"µg/m3",1,3
"1544","ES1926A","2023-05-05 03:00:00 +01:00","2023-05-05 04:00:00 +01:00","PM10",16,"µg/m3",1,3
"1545","ES1926A","2023-05-05 04:00:00 +01:00","2023-05-05 05:00:00 +01:00","PM10",17,"µg/m3",1,3
"1546","ES1926A","2023-05-05 05:00:00 +01:00","2023-05-05 06:00:00 +01:00","PM10",20,"µg/m3",1,3
"1547","ES1926A","2023-05-05 06:00:00 +01:00","2023-05-05 07:00:00 +01:00","PM10",22,"µg/m3",1,3
"1548","ES1926A","2023-05-05 07:00:00 +01:00","2023-05-05 08:00:00 +01:00","PM10",40,"µg/m3",1,3
"1549","ES1926A","2023-05-05 08:00:00 +01:00","2023-05-05 09:00:00 +01:00","PM10",32,"µg/m3",1,3
"1550","ES1926A","2023-05-05 09:00:00 +01:00","2023-05-05 10:00:00 +01:00","PM10",21,"µg/m3",1,3
"1551","ES1926A","2023-05-05 10:00:00 +01:00","2023-05-05 11:00:00 +01:00","PM10",17,"µg/m3",1,3
"1552","ES1926A","2023-05-05 11:00:00 +01:00","2023-05-05 12:00:00 +01:00","PM10",11,"µg/m3",1,3
"1553","ES1926A","2023-05-05 12:00:00 +01:00","2023-05-05 13:00:00 +01:00","PM10",11,"µg/m3",1,3
"1554","ES1926A","2023-05-05 13:00:00 +01:00","2023-05-05 14:00:00 +01:00","PM10",10,"µg/m3",1,3
"1555","ES1926A","2023-05-05 14:00:00 +01:00","2023-05-05 15:00:00 +01:00","PM10",9,"µg/m3",1,3
"1556","ES1926A","2023-05-05 15:00:00 +01:00","2023-05-05 16:00:00 +01:00","PM10",8,"µg/m3",1,3
"1557","ES1926A","2023-05-05 16:00:00 +01:00","2023-05-05 17:00:00 +01:00","PM10",8,"µg/m3",1,3
"1558","ES1926A","2023-05-05 17:00:00 +01:00","2023-05-05 18:00:00 +01:00","PM10",12,"µg/m3",1,3
"1559","ES1926A","2023-05-05 18:00:00 +01:00","2023-05-05 19:00:00 +01:00","PM10",15,"µg/m3",1,3
"1560","ES1926A","2023-05-05 19:00:00 +01:00","2023-05-05 20:00:00 +01:00","PM10",20,"µg/m3",1,3
"1561","ES1926A","2023-05-05 20:00:00 +01:00","2023-05-05 21:00:00 +01:00","PM10",26,"µg/m3",1,3
"1562","ES1926A","2023-05-05 21:00:00 +01:00","2023-05-05 22:00:00 +01:00","PM10",30,"µg/m3",1,3
"1563","ES1926A","2023-05-06 00:00:00 +01:00","2023-05-06 01:00:00 +01:00","PM10",53,"µg/m3",1,3
"1564","ES1926A","2023-05-05 22:00:00 +01:00","2023-05-05 23:00:00 +01:00","PM10",32,"µg/m3",1,3
"1565","ES1926A","2023-05-05 23:00:00 +01:00","2023-05-06 00:00:00 +01:00","PM10",39,"µg/m3",1,3
"1566","ES1926A","2023-05-06 01:00:00 +01:00","2023-05-06 02:00:00 +01:00","PM10",40,"µg/m3",1,3
"1567","ES1926A","2023-05-06 02:00:00 +01:00","2023-05-06 03:00:00 +01:00","PM10",37,"µg/m3",1,3
"1568","ES1926A","2023-05-06 03:00:00 +01:00","2023-05-06 04:00:00 +01:00","PM10",33,"µg/m3",1,3
"1569","ES1926A","2023-05-06 04:00:00 +01:00","2023-05-06 05:00:00 +01:00","PM10",37,"µg/m3",1,3
"1570","ES1926A","2023-05-06 05:00:00 +01:00","2023-05-06 06:00:00 +01:00","PM10",30,"µg/m3",1,3
"1571","ES1926A","2023-05-06 06:00:00 +01:00","2023-05-06 07:00:00 +01:00","PM10",29,"µg/m3",1,3
"1572","ES1926A","2023-05-06 07:00:00 +01:00","2023-05-06 08:00:00 +01:00","PM10",31,"µg/m3",1,3
"1573","ES1926A","2023-05-06 08:00:00 +01:00","2023-05-06 09:00:00 +01:00","PM10",32,"µg/m3",1,3
"1574","ES1926A","2023-05-06 09:00:00 +01:00","2023-05-06 10:00:00 +01:00","PM10",19,"µg/m3",1,3
"1575","ES1926A","2023-05-06 10:00:00 +01:00","2023-05-06 11:00:00 +01:00","PM10",14,"µg/m3",1,3
"1576","ES1926A","2023-05-06 11:00:00 +01:00","2023-05-06 12:00:00 +01:00","PM10",11,"µg/m3",1,3
"1577","ES1926A","2023-05-06 12:00:00 +01:00","2023-05-06 13:00:00 +01:00","PM10",7,"µg/m3",1,3
"1578","ES1926A","2023-05-06 13:00:00 +01:00","2023-05-06 14:00:00 +01:00","PM10",5,"µg/m3",1,3
"1579","ES1926A","2023-05-06 14:00:00 +01:00","2023-05-06 15:00:00 +01:00","PM10",5,"µg/m3",1,3
"1580","ES1926A","2023-05-06 15:00:00 +01:00","2023-05-06 16:00:00 +01:00","PM10",4,"µg/m3",1,3
"1581","ES1926A","2023-05-06 16:00:00 +01:00","2023-05-06 17:00:00 +01:00","PM10",3,"µg/m3",1,3
"1582","ES1926A","2023-05-06 17:00:00 +01:00","2023-05-06 18:00:00 +01:00","PM10",3,"µg/m3",1,3
"1583","ES1926A","2023-05-06 18:00:00 +01:00","2023-05-06 19:00:00 +01:00","PM10",3,"µg/m3",1,3
"1584","ES1926A","2023-05-06 19:00:00 +01:00","2023-05-06 20:00:00 +01:00","PM10",4,"µg/m3",1,3
"1585","ES1926A","2023-05-06 20:00:00 +01:00","2023-05-06 21:00:00 +01:00","PM10",5,"µg/m3",1,3
"1586","ES1926A","2023-05-06 21:00:00 +01:00","2023-05-06 22:00:00 +01:00","PM10",8,"µg/m3",1,3
"1587","ES1926A","2023-05-07 00:00:00 +01:00","2023-05-07 01:00:00 +01:00","PM10",10,"µg/m3",1,3
"1588","ES1926A","2023-05-06 22:00:00 +01:00","2023-05-06 23:00:00 +01:00","PM10",10,"µg/m3",1,3
"1589","ES1926A","2023-05-06 23:00:00 +01:00","2023-05-07 00:00:00 +01:00","PM10",9,"µg/m3",1,3
"1590","ES1926A","2023-05-07 01:00:00 +01:00","2023-05-07 02:00:00 +01:00","PM10",18,"µg/m3",1,3
"1591","ES1926A","2023-05-07 02:00:00 +01:00","2023-05-07 03:00:00 +01:00","PM10",16,"µg/m3",1,3
"1592","ES1926A","2023-05-07 03:00:00 +01:00","2023-05-07 04:00:00 +01:00","PM10",13,"µg/m3",1,3
"1593","ES1926A","2023-05-07 04:00:00 +01:00","2023-05-07 05:00:00 +01:00","PM10",15,"µg/m3",1,3
"1594","ES1926A","2023-05-07 05:00:00 +01:00","2023-05-07 06:00:00 +01:00","PM10",16,"µg/m3",1,3
"1595","ES1926A","2023-05-07 06:00:00 +01:00","2023-05-07 07:00:00 +01:00","PM10",23,"µg/m3",1,3
"1596","ES1926A","2023-05-07 07:00:00 +01:00","2023-05-07 08:00:00 +01:00","PM10",22,"µg/m3",1,3
"1597","ES1926A","2023-05-07 08:00:00 +01:00","2023-05-07 09:00:00 +01:00","PM10",17,"µg/m3",1,3
"1598","ES1926A","2023-05-07 09:00:00 +01:00","2023-05-07 10:00:00 +01:00","PM10",20,"µg/m3",1,3
"1599","ES1926A","2023-05-07 10:00:00 +01:00","2023-05-07 11:00:00 +01:00","PM10",11,"µg/m3",1,3
"1600","ES1926A","2023-05-07 11:00:00 +01:00","2023-05-07 12:00:00 +01:00","PM10",9,"µg/m3",1,3
"1601","ES1926A","2023-05-07 12:00:00 +01:00","2023-05-07 13:00:00 +01:00","PM10",10,"µg/m3",1,3
"1602","ES1926A","2023-05-07 13:00:00 +01:00","2023-05-07 14:00:00 +01:00","PM10",7,"µg/m3",1,3
"1603","ES1926A","2023-05-07 14:00:00 +01:00","2023-05-07 15:00:00 +01:00","PM10",4,"µg/m3",1,3
"1604","ES1926A","2023-05-07 15:00:00 +01:00","2023-05-07 16:00:00 +01:00","PM10",4,"µg/m3",1,3
"1605","ES1926A","2023-05-07 16:00:00 +01:00","2023-05-07 17:00:00 +01:00","PM10",6,"µg/m3",1,3
"1606","ES1926A","2023-05-07 17:00:00 +01:00","2023-05-07 18:00:00 +01:00","PM10",6,"µg/m3",1,3
"1607","ES1926A","2023-05-07 18:00:00 +01:00","2023-05-07 19:00:00 +01:00","PM10",6,"µg/m3",1,3
"1608","ES1926A","2023-05-07 19:00:00 +01:00","2023-05-07 20:00:00 +01:00","PM10",7,"µg/m3",1,3
"1609","ES1926A","2023-05-07 20:00:00 +01:00","2023-05-07 21:00:00 +01:00","PM10",8,"µg/m3",1,3
"1610","ES1926A","2023-05-07 21:00:00 +01:00","2023-05-07 22:00:00 +01:00","PM10",8,"µg/m3",1,3
"1611","ES2095A","2023-05-01 00:00:00 +01:00","2023-05-01 01:00:00 +01:00","PM10",11,"µg/m3",1,3
"1612","ES2095A","2023-05-01 01:00:00 +01:00","2023-05-01 02:00:00 +01:00","PM10",11,"µg/m3",1,3
"1613","ES2095A","2023-05-01 02:00:00 +01:00","2023-05-01 03:00:00 +01:00","PM10",13,"µg/m3",1,3
"1614","ES2095A","2023-05-01 03:00:00 +01:00","2023-05-01 04:00:00 +01:00","PM10",9,"µg/m3",1,3
"1615","ES2095A","2023-05-01 04:00:00 +01:00","2023-05-01 05:00:00 +01:00","PM10",13,"µg/m3",1,3
"1616","ES2095A","2023-05-01 05:00:00 +01:00","2023-05-01 06:00:00 +01:00","PM10",17,"µg/m3",1,3
"1617","ES2095A","2023-05-01 06:00:00 +01:00","2023-05-01 07:00:00 +01:00","PM10",16,"µg/m3",1,3
"1618","ES2095A","2023-05-01 07:00:00 +01:00","2023-05-01 08:00:00 +01:00","PM10",19,"µg/m3",1,3
"1619","ES2095A","2023-05-01 08:00:00 +01:00","2023-05-01 09:00:00 +01:00","PM10",18,"µg/m3",1,3
"1620","ES2095A","2023-05-01 09:00:00 +01:00","2023-05-01 10:00:00 +01:00","PM10",18,"µg/m3",1,3
"1621","ES2095A","2023-05-01 10:00:00 +01:00","2023-05-01 11:00:00 +01:00","PM10",18,"µg/m3",1,3
"1622","ES2095A","2023-05-01 11:00:00 +01:00","2023-05-01 12:00:00 +01:00","PM10",18,"µg/m3",1,3
"1623","ES2095A","2023-05-01 12:00:00 +01:00","2023-05-01 13:00:00 +01:00","PM10",16,"µg/m3",1,3
"1624","ES2095A","2023-05-01 13:00:00 +01:00","2023-05-01 14:00:00 +01:00","PM10",18,"µg/m3",1,3
"1625","ES2095A","2023-05-01 14:00:00 +01:00","2023-05-01 15:00:00 +01:00","PM10",21,"µg/m3",1,3
"1626","ES2095A","2023-05-01 15:00:00 +01:00","2023-05-01 16:00:00 +01:00","PM10",18,"µg/m3",1,3
"1627","ES2095A","2023-05-01 16:00:00 +01:00","2023-05-01 17:00:00 +01:00","PM10",18,"µg/m3",1,3
"1628","ES2095A","2023-05-01 17:00:00 +01:00","2023-05-01 18:00:00 +01:00","PM10",15,"µg/m3",1,3
"1629","ES2095A","2023-05-01 18:00:00 +01:00","2023-05-01 19:00:00 +01:00","PM10",15,"µg/m3",1,3
"1630","ES2095A","2023-05-01 19:00:00 +01:00","2023-05-01 20:00:00 +01:00","PM10",18,"µg/m3",1,3
"1631","ES2095A","2023-05-01 20:00:00 +01:00","2023-05-01 21:00:00 +01:00","PM10",19,"µg/m3",1,3
"1632","ES2095A","2023-05-01 21:00:00 +01:00","2023-05-01 22:00:00 +01:00","PM10",14,"µg/m3",1,3
"1633","ES2095A","2023-05-01 22:00:00 +01:00","2023-05-01 23:00:00 +01:00","PM10",14,"µg/m3",1,3
"1634","ES2095A","2023-05-01 23:00:00 +01:00","2023-05-02 00:00:00 +01:00","PM10",14,"µg/m3",1,3
"1635","ES2095A","2023-05-02 00:00:00 +01:00","2023-05-02 01:00:00 +01:00","PM10",15,"µg/m3",1,3
"1636","ES2095A","2023-05-02 01:00:00 +01:00","2023-05-02 02:00:00 +01:00","PM10",15,"µg/m3",1,3
"1637","ES2095A","2023-05-02 02:00:00 +01:00","2023-05-02 03:00:00 +01:00","PM10",12,"µg/m3",1,3
"1638","ES2095A","2023-05-02 03:00:00 +01:00","2023-05-02 04:00:00 +01:00","PM10",12,"µg/m3",1,3
"1639","ES2095A","2023-05-02 04:00:00 +01:00","2023-05-02 05:00:00 +01:00","PM10",14,"µg/m3",1,3
"1640","ES2095A","2023-05-02 05:00:00 +01:00","2023-05-02 06:00:00 +01:00","PM10",15,"µg/m3",1,3
"1641","ES2095A","2023-05-02 06:00:00 +01:00","2023-05-02 07:00:00 +01:00","PM10",28,"µg/m3",1,3
"1642","ES2095A","2023-05-02 07:00:00 +01:00","2023-05-02 08:00:00 +01:00","PM10",28,"µg/m3",1,3
"1643","ES2095A","2023-05-02 08:00:00 +01:00","2023-05-02 09:00:00 +01:00","PM10",35,"µg/m3",1,3
"1644","ES2095A","2023-05-02 09:00:00 +01:00","2023-05-02 10:00:00 +01:00","PM10",27,"µg/m3",1,3
"1645","ES2095A","2023-05-02 10:00:00 +01:00","2023-05-02 11:00:00 +01:00","PM10",27,"µg/m3",1,3
"1646","ES2095A","2023-05-02 11:00:00 +01:00","2023-05-02 12:00:00 +01:00","PM10",20,"µg/m3",1,3
"1647","ES2095A","2023-05-02 12:00:00 +01:00","2023-05-02 13:00:00 +01:00","PM10",26,"µg/m3",1,3
"1648","ES2095A","2023-05-02 13:00:00 +01:00","2023-05-02 14:00:00 +01:00","PM10",20,"µg/m3",1,3
"1649","ES2095A","2023-05-02 14:00:00 +01:00","2023-05-02 15:00:00 +01:00","PM10",20,"µg/m3",1,3
"1650","ES2095A","2023-05-02 15:00:00 +01:00","2023-05-02 16:00:00 +01:00","PM10",18,"µg/m3",1,3
"1651","ES2095A","2023-05-02 16:00:00 +01:00","2023-05-02 17:00:00 +01:00","PM10",21,"µg/m3",1,3
"1652","ES2095A","2023-05-02 17:00:00 +01:00","2023-05-02 18:00:00 +01:00","PM10",23,"µg/m3",1,3
"1653","ES2095A","2023-05-02 18:00:00 +01:00","2023-05-02 19:00:00 +01:00","PM10",21,"µg/m3",1,3
"1654","ES2095A","2023-05-02 19:00:00 +01:00","2023-05-02 20:00:00 +01:00","PM10",24,"µg/m3",1,3
"1655","ES2095A","2023-05-02 20:00:00 +01:00","2023-05-02 21:00:00 +01:00","PM10",25,"µg/m3",1,3
"1656","ES2095A","2023-05-02 21:00:00 +01:00","2023-05-02 22:00:00 +01:00","PM10",14,"µg/m3",1,3
"1657","ES2095A","2023-05-02 22:00:00 +01:00","2023-05-02 23:00:00 +01:00","PM10",13,"µg/m3",1,3
"1658","ES2095A","2023-05-02 23:00:00 +01:00","2023-05-03 00:00:00 +01:00","PM10",11,"µg/m3",1,3
"1659","ES2095A","2023-05-03 00:00:00 +01:00","2023-05-03 01:00:00 +01:00","PM10",9,"µg/m3",1,3
"1660","ES2095A","2023-05-03 01:00:00 +01:00","2023-05-03 02:00:00 +01:00","PM10",11,"µg/m3",1,3
"1661","ES2095A","2023-05-03 02:00:00 +01:00","2023-05-03 03:00:00 +01:00","PM10",22,"µg/m3",1,3
"1662","ES2095A","2023-05-03 03:00:00 +01:00","2023-05-03 04:00:00 +01:00","PM10",22,"µg/m3",1,3
"1663","ES2095A","2023-05-03 04:00:00 +01:00","2023-05-03 05:00:00 +01:00","PM10",19,"µg/m3",1,3
"1664","ES2095A","2023-05-03 05:00:00 +01:00","2023-05-03 06:00:00 +01:00","PM10",21,"µg/m3",1,3
"1665","ES2095A","2023-05-03 06:00:00 +01:00","2023-05-03 07:00:00 +01:00","PM10",23,"µg/m3",1,3
"1666","ES2095A","2023-05-03 07:00:00 +01:00","2023-05-03 08:00:00 +01:00","PM10",45,"µg/m3",1,3
"1667","ES2095A","2023-05-03 08:00:00 +01:00","2023-05-03 09:00:00 +01:00","PM10",41,"µg/m3",1,3
"1668","ES2095A","2023-05-03 09:00:00 +01:00","2023-05-03 10:00:00 +01:00","PM10",28,"µg/m3",1,3
"1669","ES2095A","2023-05-03 10:00:00 +01:00","2023-05-03 11:00:00 +01:00","PM10",27,"µg/m3",1,3
"1670","ES2095A","2023-05-03 11:00:00 +01:00","2023-05-03 12:00:00 +01:00","PM10",34,"µg/m3",1,3
"1671","ES2095A","2023-05-03 12:00:00 +01:00","2023-05-03 13:00:00 +01:00","PM10",42,"µg/m3",1,3
"1672","ES2095A","2023-05-03 13:00:00 +01:00","2023-05-03 14:00:00 +01:00","PM10",24,"µg/m3",1,3
"1673","ES2095A","2023-05-03 14:00:00 +01:00","2023-05-03 15:00:00 +01:00","PM10",19,"µg/m3",1,3
"1674","ES2095A","2023-05-03 15:00:00 +01:00","2023-05-03 16:00:00 +01:00","PM10",20,"µg/m3",1,3
"1675","ES2095A","2023-05-03 16:00:00 +01:00","2023-05-03 17:00:00 +01:00","PM10",19,"µg/m3",1,3
"1676","ES2095A","2023-05-03 17:00:00 +01:00","2023-05-03 18:00:00 +01:00","PM10",19,"µg/m3",1,3
"1677","ES2095A","2023-05-03 18:00:00 +01:00","2023-05-03 19:00:00 +01:00","PM10",19,"µg/m3",1,3
"1678","ES2095A","2023-05-03 19:00:00 +01:00","2023-05-03 20:00:00 +01:00","PM10",23,"µg/m3",1,3
"1679","ES2095A","2023-05-03 20:00:00 +01:00","2023-05-03 21:00:00 +01:00","PM10",25,"µg/m3",1,3
"1680","ES2095A","2023-05-03 21:00:00 +01:00","2023-05-03 22:00:00 +01:00","PM10",22,"µg/m3",1,3
"1681","ES2095A","2023-05-03 22:00:00 +01:00","2023-05-03 23:00:00 +01:00","PM10",14,"µg/m3",1,3
"1682","ES2095A","2023-05-03 23:00:00 +01:00","2023-05-04 00:00:00 +01:00","PM10",14,"µg/m3",1,3
"1683","ES2095A","2023-05-04 00:00:00 +01:00","2023-05-04 01:00:00 +01:00","PM10",15,"µg/m3",1,3
"1684","ES2095A","2023-05-04 01:00:00 +01:00","2023-05-04 02:00:00 +01:00","PM10",9,"µg/m3",1,3
"1685","ES2095A","2023-05-04 02:00:00 +01:00","2023-05-04 03:00:00 +01:00","PM10",11,"µg/m3",1,3
"1686","ES2095A","2023-05-04 03:00:00 +01:00","2023-05-04 04:00:00 +01:00","PM10",19,"µg/m3",1,3
"1687","ES2095A","2023-05-04 04:00:00 +01:00","2023-05-04 05:00:00 +01:00","PM10",15,"µg/m3",1,3
"1688","ES2095A","2023-05-04 05:00:00 +01:00","2023-05-04 06:00:00 +01:00","PM10",14,"µg/m3",1,3
"1689","ES2095A","2023-05-04 06:00:00 +01:00","2023-05-04 07:00:00 +01:00","PM10",21,"µg/m3",1,3
"1690","ES2095A","2023-05-04 07:00:00 +01:00","2023-05-04 08:00:00 +01:00","PM10",33,"µg/m3",1,3
"1691","ES2095A","2023-05-04 08:00:00 +01:00","2023-05-04 09:00:00 +01:00","PM10",37,"µg/m3",1,3
"1692","ES2095A","2023-05-04 09:00:00 +01:00","2023-05-04 10:00:00 +01:00","PM10",29,"µg/m3",1,3
"1693","ES2095A","2023-05-04 10:00:00 +01:00","2023-05-04 11:00:00 +01:00","PM10",62,"µg/m3",1,3
"1694","ES2095A","2023-05-04 11:00:00 +01:00","2023-05-04 12:00:00 +01:00","PM10",31,"µg/m3",1,3
"1695","ES2095A","2023-05-04 12:00:00 +01:00","2023-05-04 13:00:00 +01:00","PM10",26,"µg/m3",1,3
"1696","ES2095A","2023-05-04 13:00:00 +01:00","2023-05-04 14:00:00 +01:00","PM10",24,"µg/m3",1,3
"1697","ES2095A","2023-05-04 14:00:00 +01:00","2023-05-04 15:00:00 +01:00","PM10",25,"µg/m3",1,3
"1698","ES2095A","2023-05-04 15:00:00 +01:00","2023-05-04 16:00:00 +01:00","PM10",26,"µg/m3",1,3
"1699","ES2095A","2023-05-04 16:00:00 +01:00","2023-05-04 17:00:00 +01:00","PM10",23,"µg/m3",1,3
"1700","ES2095A","2023-05-04 17:00:00 +01:00","2023-05-04 18:00:00 +01:00","PM10",22,"µg/m3",1,3
"1701","ES2095A","2023-05-04 18:00:00 +01:00","2023-05-04 19:00:00 +01:00","PM10",21,"µg/m3",1,3
"1702","ES2095A","2023-05-04 19:00:00 +01:00","2023-05-04 20:00:00 +01:00","PM10",22,"µg/m3",1,3
"1703","ES2095A","2023-05-04 20:00:00 +01:00","2023-05-04 21:00:00 +01:00","PM10",21,"µg/m3",1,3
"1704","ES2095A","2023-05-04 21:00:00 +01:00","2023-05-04 22:00:00 +01:00","PM10",17,"µg/m3",1,3
"1705","ES2095A","2023-05-05 00:00:00 +01:00","2023-05-05 01:00:00 +01:00","PM10",15,"µg/m3",1,3
"1706","ES2095A","2023-05-04 22:00:00 +01:00","2023-05-04 23:00:00 +01:00","PM10",15,"µg/m3",1,3
"1707","ES2095A","2023-05-04 23:00:00 +01:00","2023-05-05 00:00:00 +01:00","PM10",15,"µg/m3",1,3
"1708","ES2095A","2023-05-05 01:00:00 +01:00","2023-05-05 02:00:00 +01:00","PM10",19,"µg/m3",1,3
"1709","ES2095A","2023-05-05 02:00:00 +01:00","2023-05-05 03:00:00 +01:00","PM10",17,"µg/m3",1,3
"1710","ES2095A","2023-05-05 03:00:00 +01:00","2023-05-05 04:00:00 +01:00","PM10",18,"µg/m3",1,3
"1711","ES2095A","2023-05-05 04:00:00 +01:00","2023-05-05 05:00:00 +01:00","PM10",19,"µg/m3",1,3
"1712","ES2095A","2023-05-05 05:00:00 +01:00","2023-05-05 06:00:00 +01:00","PM10",21,"µg/m3",1,3
"1713","ES2095A","2023-05-05 06:00:00 +01:00","2023-05-05 07:00:00 +01:00","PM10",26,"µg/m3",1,3
"1714","ES2095A","2023-05-05 07:00:00 +01:00","2023-05-05 08:00:00 +01:00","PM10",36,"µg/m3",1,3
"1715","ES2095A","2023-05-05 08:00:00 +01:00","2023-05-05 09:00:00 +01:00","PM10",34,"µg/m3",1,3
"1716","ES2095A","2023-05-05 09:00:00 +01:00","2023-05-05 10:00:00 +01:00","PM10",24,"µg/m3",1,3
"1717","ES2095A","2023-05-05 10:00:00 +01:00","2023-05-05 11:00:00 +01:00","PM10",28,"µg/m3",1,3
"1718","ES2095A","2023-05-05 11:00:00 +01:00","2023-05-05 12:00:00 +01:00","PM10",30,"µg/m3",1,3
"1719","ES2095A","2023-05-05 12:00:00 +01:00","2023-05-05 13:00:00 +01:00","PM10",26,"µg/m3",1,3
"1720","ES2095A","2023-05-05 13:00:00 +01:00","2023-05-05 14:00:00 +01:00","PM10",24,"µg/m3",1,3
"1721","ES2095A","2023-05-05 14:00:00 +01:00","2023-05-05 15:00:00 +01:00","PM10",23,"µg/m3",1,3
"1722","ES2095A","2023-05-05 15:00:00 +01:00","2023-05-05 16:00:00 +01:00","PM10",23,"µg/m3",1,3
"1723","ES2095A","2023-05-05 16:00:00 +01:00","2023-05-05 17:00:00 +01:00","PM10",24,"µg/m3",1,3
"1724","ES2095A","2023-05-05 17:00:00 +01:00","2023-05-05 18:00:00 +01:00","PM10",21,"µg/m3",1,3
"1725","ES2095A","2023-05-05 18:00:00 +01:00","2023-05-05 19:00:00 +01:00","PM10",26,"µg/m3",1,3
"1726","ES2095A","2023-05-05 19:00:00 +01:00","2023-05-05 20:00:00 +01:00","PM10",26,"µg/m3",1,3
"1727","ES2095A","2023-05-05 20:00:00 +01:00","2023-05-05 21:00:00 +01:00","PM10",26,"µg/m3",1,3
"1728","ES2095A","2023-05-05 21:00:00 +01:00","2023-05-05 22:00:00 +01:00","PM10",26,"µg/m3",1,3
"1729","ES2095A","2023-05-06 00:00:00 +01:00","2023-05-06 01:00:00 +01:00","PM10",35,"µg/m3",1,3
"1730","ES2095A","2023-05-05 22:00:00 +01:00","2023-05-05 23:00:00 +01:00","PM10",37,"µg/m3",1,3
"1731","ES2095A","2023-05-05 23:00:00 +01:00","2023-05-06 00:00:00 +01:00","PM10",30,"µg/m3",1,3
"1732","ES2095A","2023-05-06 01:00:00 +01:00","2023-05-06 02:00:00 +01:00","PM10",33,"µg/m3",1,3
"1733","ES2095A","2023-05-06 02:00:00 +01:00","2023-05-06 03:00:00 +01:00","PM10",29,"µg/m3",1,3
"1734","ES2095A","2023-05-06 03:00:00 +01:00","2023-05-06 04:00:00 +01:00","PM10",25,"µg/m3",1,3
"1735","ES2095A","2023-05-06 04:00:00 +01:00","2023-05-06 05:00:00 +01:00","PM10",23,"µg/m3",1,3
"1736","ES2095A","2023-05-06 05:00:00 +01:00","2023-05-06 06:00:00 +01:00","PM10",25,"µg/m3",1,3
"1737","ES2095A","2023-05-06 06:00:00 +01:00","2023-05-06 07:00:00 +01:00","PM10",23,"µg/m3",1,3
"1738","ES2095A","2023-05-06 07:00:00 +01:00","2023-05-06 08:00:00 +01:00","PM10",25,"µg/m3",1,3
"1739","ES2095A","2023-05-06 08:00:00 +01:00","2023-05-06 09:00:00 +01:00","PM10",37,"µg/m3",1,3
"1740","ES2095A","2023-05-06 09:00:00 +01:00","2023-05-06 10:00:00 +01:00","PM10",26,"µg/m3",1,3
"1741","ES2095A","2023-05-06 10:00:00 +01:00","2023-05-06 11:00:00 +01:00","PM10",26,"µg/m3",1,3
"1742","ES2095A","2023-05-06 11:00:00 +01:00","2023-05-06 12:00:00 +01:00","PM10",24,"µg/m3",1,3
"1743","ES2095A","2023-05-06 12:00:00 +01:00","2023-05-06 13:00:00 +01:00","PM10",22,"µg/m3",1,3
"1744","ES2095A","2023-05-06 13:00:00 +01:00","2023-05-06 14:00:00 +01:00","PM10",21,"µg/m3",1,3
"1745","ES2095A","2023-05-06 14:00:00 +01:00","2023-05-06 15:00:00 +01:00","PM10",25,"µg/m3",1,3
"1746","ES2095A","2023-05-06 15:00:00 +01:00","2023-05-06 16:00:00 +01:00","PM10",24,"µg/m3",1,3
"1747","ES2095A","2023-05-06 16:00:00 +01:00","2023-05-06 17:00:00 +01:00","PM10",23,"µg/m3",1,3
"1748","ES2095A","2023-05-06 17:00:00 +01:00","2023-05-06 18:00:00 +01:00","PM10",26,"µg/m3",1,3
"1749","ES2095A","2023-05-06 18:00:00 +01:00","2023-05-06 19:00:00 +01:00","PM10",30,"µg/m3",1,3
"1750","ES2095A","2023-05-06 19:00:00 +01:00","2023-05-06 20:00:00 +01:00","PM10",35,"µg/m3",1,3
